Suburb,Address,Rooms,Type,Method,Date,Distance from CBD,Postcode,Bedroom2,Bathroom,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Landsize_winsorized,Price_winsorized,PricePerSquareMeter
Coburg North,15 Ronald St,3,house,SP,3/12/2016,9.2,3058.0,3.0,1.0,Moreland,-37.7305,144.9803,Northern Metropolitan,3445.0,404.0,655000.0,1621.2871287128712
Coburg North,3/1 Headley St,3,townhouse,S,4/03/2017,9.2,3058.0,3.0,1.0,Moreland,-37.7297,144.9645,Northern Metropolitan,3445.0,178.0,631000.0,3544.9438202247193
Coburg North,5/1 Headley St,2,townhouse,S,4/03/2017,9.2,3058.0,2.0,1.0,Moreland,-37.7295,144.9641,Northern Metropolitan,3445.0,145.0,600000.0,4137.931034482759
Coburg North,24 Newlands Rd,4,house,SP,4/03/2017,9.2,3058.0,4.0,1.0,Moreland,-37.7329,144.9721,Northern Metropolitan,3445.0,498.0,820000.0,1646.5863453815261
Coburg North,4 Pixel Cct,3,house,SP,4/03/2017,9.2,3058.0,3.0,2.0,Moreland,-37.7308,144.9832,Northern Metropolitan,3445.0,173.0,715000.0,4132.947976878612
Coburg North,53 Ronald St,3,house,SP,4/03/2017,9.2,3058.0,3.0,1.0,Moreland,-37.7303,144.9773,Northern Metropolitan,3445.0,427.0,735000.0,1721.311475409836
Coburg North,27 McMahons Rd,3,house,S,4/06/2016,9.2,3058.0,3.0,1.0,Moreland,-37.7283,144.969,Northern Metropolitan,3445.0,565.0,864000.0,1529.203539823009
Coburg North,7 Manly Ct,3,house,S,7/05/2016,9.2,3058.0,3.0,1.0,Moreland,-37.7201,144.9696,Northern Metropolitan,3445.0,626.0,700000.0,1118.2108626198083
Coburg North,199 Elizabeth St,4,house,SP,7/11/2016,9.2,3058.0,4.0,2.0,Moreland,-37.7271,144.9842,Northern Metropolitan,3445.0,302.0,735000.0,2433.774834437086
Coburg North,2b Rollo St,2,townhouse,S,7/11/2016,9.2,3058.0,2.0,1.0,Moreland,-37.721,144.9527,Northern Metropolitan,3445.0,533.0,591000.0,1108.8180112570356
Coburg North,17 Mathieson St,3,house,S,8/10/2016,9.2,3058.0,2.0,1.0,Moreland,-37.7205,144.9659,Northern Metropolitan,3445.0,586.0,860000.0,1467.5767918088736
Coburg North,4 Sharp Gr,2,house,S,8/10/2016,9.2,3058.0,2.0,1.0,Moreland,-37.723,144.96,Northern Metropolitan,3445.0,563.0,765000.0,1358.7921847246892
Coburg North,13 Pixel Cct,3,house,S,10/09/2016,9.2,3058.0,3.0,1.0,Moreland,-37.7307,144.9826,Northern Metropolitan,3445.0,104.0,625000.0,6009.615384615385
Coburg North,1 Boyne St,2,house,SP,10/12/2016,9.2,3058.0,2.0,1.0,Moreland,-37.732,144.9832,Northern Metropolitan,3445.0,526.0,745000.0,1416.3498098859316
Coburg North,19A Tilley St,4,house,PI,10/12/2016,9.2,3058.0,4.0,3.0,Moreland,-37.7266,144.9823,Northern Metropolitan,3445.0,501.0,1050000.0,2095.808383233533
Coburg North,23 Goleen St,3,house,S,11/03/2017,9.2,3058.0,3.0,1.0,Moreland,-37.7269,144.9654,Northern Metropolitan,3445.0,576.0,782000.0,1357.638888888889
Coburg North,17 Convent Ct,2,house,S,12/11/2016,9.2,3058.0,2.0,1.0,Moreland,-37.7297,144.9654,Northern Metropolitan,3445.0,833.0,935000.0,1122.4489795918366
Coburg North,9 Marama St,4,house,S,12/11/2016,9.2,3058.0,4.0,1.0,Moreland,-37.7197,144.9585,Northern Metropolitan,3445.0,590.0,1009000.0,1710.1694915254238
Coburg North,1 McDonnell Rd,2,house,SP,12/11/2016,9.2,3058.0,2.0,1.0,Moreland,-37.7276,144.9688,Northern Metropolitan,3445.0,629.0,820000.0,1303.6565977742448
Coburg North,5 Rollo St,3,house,S,12/11/2016,9.2,3058.0,3.0,1.0,Moreland,-37.7215,144.9533,Northern Metropolitan,3445.0,307.0,780000.0,2540.71661237785
Coburg North,25 Williams Rd,3,house,S,13/08/2016,9.2,3058.0,3.0,2.0,Moreland,-37.7305,144.9605,Northern Metropolitan,3445.0,556.0,707000.0,1271.5827338129495
Coburg North,16 Smith St,3,house,S,15/10/2016,9.2,3058.0,3.0,1.0,Moreland,-37.728,144.963,Northern Metropolitan,3445.0,367.0,772000.0,2103.542234332425
Coburg North,47 Boyne St,3,house,S,18/03/2017,9.2,3058.0,3.0,1.0,Moreland,-37.7316,144.9789,Northern Metropolitan,3445.0,473.0,745000.0,1575.0528541226215
Coburg North,2/26 Renown St,2,unit,S,18/03/2017,9.2,3058.0,2.0,1.0,Moreland,-37.73,144.9629,Northern Metropolitan,3445.0,168.0,532500.0,3169.6428571428573
Coburg North,18 Ronald St,3,house,S,18/03/2017,9.2,3058.0,3.0,2.0,Moreland,-37.7305,144.9809,Northern Metropolitan,3445.0,310.0,750000.0,2419.3548387096776
Coburg North,3 Aperture St,3,house,S,18/06/2016,9.2,3058.0,3.0,2.0,Moreland,-37.7295,144.982,Northern Metropolitan,3445.0,376.0,815000.0,2167.553191489362
Coburg North,127 Elizabeth St,3,house,S,18/06/2016,9.2,3058.0,3.0,1.0,Moreland,-37.7323,144.9833,Northern Metropolitan,3445.0,498.0,637000.0,1279.1164658634539
Coburg North,143 Elizabeth St,4,house,S,18/06/2016,9.2,3058.0,4.0,2.0,Moreland,-37.7308,144.9836,Northern Metropolitan,3445.0,298.0,950000.0,3187.9194630872485
Coburg North,2 Headley St,3,house,S,18/06/2016,9.2,3058.0,3.0,1.0,Moreland,-37.7297,144.9648,Northern Metropolitan,3445.0,677.0,780000.0,1152.1418020679469
Coburg North,3 Golf Rd,3,house,PI,19/11/2016,9.2,3058.0,3.0,2.0,Moreland,-37.734,144.9728,Northern Metropolitan,3445.0,472.0,860000.0,1822.0338983050847
Coburg North,27 Snapshot Dr,5,house,S,19/11/2016,9.2,3058.0,5.0,3.0,Moreland,-37.7302,144.9816,Northern Metropolitan,3445.0,425.0,1172000.0,2757.6470588235293
Coburg North,67 Boundary Rd,2,house,S,22/08/2016,9.2,3058.0,2.0,1.0,Moreland,-37.7187,144.9564,Northern Metropolitan,3445.0,332.0,530000.0,1596.3855421686746
Coburg North,203b Elizabeth St,2,townhouse,S,23/04/2016,9.2,3058.0,2.0,2.0,Moreland,-37.7263,144.9843,Northern Metropolitan,3445.0,186.0,570000.0,3064.516129032258
Coburg North,146 Elizabeth St,3,house,S,24/09/2016,9.2,3058.0,4.0,1.0,Moreland,-37.7284,144.9843,Northern Metropolitan,3445.0,973.0,2000000.0,2055.498458376156
Coburg North,64 Elizabeth St,3,house,SP,25/02/2017,9.2,3058.0,3.0,1.0,Darebin,-37.7351,144.9833,Northern Metropolitan,3445.0,407.0,650000.0,1597.0515970515971
Coburg North,24 Norris St,4,house,SP,26/07/2016,9.2,3058.0,4.0,2.0,Moreland,-37.7242,144.9612,Northern Metropolitan,3445.0,320.0,792000.0,2475.0
Coburg North,45 Shorts Rd,3,house,S,26/07/2016,9.2,3058.0,3.0,1.0,Moreland,-37.7236,144.9576,Northern Metropolitan,3445.0,499.0,720000.0,1442.885771543086
Coburg North,2 Carr St,3,house,S,27/11/2016,9.2,3058.0,3.0,1.0,Moreland,-37.7307,144.9704,Northern Metropolitan,3445.0,575.0,970000.0,1686.9565217391305
Collingwood,69 Hotham St,2,townhouse,S,3/09/2016,1.6,3066.0,2.0,1.0,Yarra,-37.7968,144.9891,Northern Metropolitan,4553.0,115.0,750000.0,6521.739130434783
Collingwood,130 Keele St,2,house,S,3/09/2016,1.6,3066.0,2.0,1.0,Yarra,-37.7974,144.9915,Northern Metropolitan,4553.0,178.0,890000.0,5000.0
Collingwood,10/79 Oxford St,2,unit,S,3/09/2016,1.6,3066.0,2.0,1.0,Yarra,-37.8042,144.9845,Northern Metropolitan,4553.0,533.0,1260000.0,2363.9774859287054
Collingwood,20 Hotham St,3,house,S,3/12/2016,1.6,3066.0,3.0,1.0,Yarra,-37.7962,144.9866,Northern Metropolitan,4553.0,167.0,1260000.0,7544.9101796407185
Collingwood,65B Hotham St,2,house,S,4/03/2017,1.6,3066.0,2.0,2.0,Yarra,-37.7969,144.9885,Northern Metropolitan,4553.0,533.0,1320000.0,2476.547842401501
Collingwood,93 Hotham St,2,house,S,4/03/2017,1.6,3066.0,2.0,1.0,Yarra,-37.7969,144.9905,Northern Metropolitan,4553.0,231.0,1430000.0,6190.476190476191
Collingwood,15/18 Islington St,3,townhouse,SP,4/03/2017,1.6,3066.0,3.0,2.0,Yarra,-37.8083,144.9908,Northern Metropolitan,4553.0,533.0,1125000.0,2110.6941838649154
Collingwood,6/78 Oxford St,2,unit,S,4/03/2017,1.6,3066.0,2.0,1.0,Yarra,-37.8035,144.985,Northern Metropolitan,4553.0,533.0,910000.0,1707.3170731707316
Collingwood,9/22 Stanley St,1,unit,SP,4/03/2017,1.6,3066.0,1.0,1.0,Yarra,-37.802,144.9848,Northern Metropolitan,4553.0,816.0,452000.0,553.9215686274509
Collingwood,20 Emma St,2,house,S,8/10/2016,1.6,3066.0,2.0,1.0,Yarra,-37.7948,144.9861,Northern Metropolitan,4553.0,117.0,1015000.0,8675.213675213676
Collingwood,307/11 Hoddle St,1,unit,SP,8/10/2016,1.6,3066.0,1.0,1.0,Yarra,-37.809,144.9911,Northern Metropolitan,4553.0,533.0,372000.0,697.9362101313321
Collingwood,5/77 Little Oxford St,3,unit,S,8/10/2016,1.6,3066.0,3.0,2.0,Yarra,-37.8032,144.9842,Northern Metropolitan,4553.0,533.0,1326000.0,2487.8048780487807
Collingwood,130 Perry St,3,townhouse,S,10/09/2016,1.6,3066.0,3.0,1.0,Yarra,-37.8006,144.9925,Northern Metropolitan,4553.0,171.0,910000.0,5321.637426900585
Collingwood,1/79 Oxford St,2,house,S,11/02/2017,1.6,3066.0,2.0,2.0,Yarra,-37.8042,144.9845,Northern Metropolitan,4553.0,533.0,1230000.0,2307.6923076923076
Collingwood,382 Wellington St,2,house,S,12/11/2016,1.6,3066.0,2.0,1.0,Yarra,-37.7953,144.9882,Northern Metropolitan,4553.0,130.0,855000.0,6576.923076923077
Collingwood,4/13 Alexander St,1,unit,S,13/08/2016,1.6,3066.0,1.0,1.0,Yarra,-37.796,144.9911,Northern Metropolitan,4553.0,406.0,457000.0,1125.615763546798
Collingwood,1/60 Budd St,3,townhouse,S,14/05/2016,1.6,3066.0,3.0,2.0,Yarra,-37.7961,144.9873,Northern Metropolitan,4553.0,82.0,897500.0,10945.121951219513
Collingwood,27/78 Oxford St,2,unit,PI,14/05/2016,1.6,3066.0,2.0,2.0,Yarra,-37.8035,144.985,Northern Metropolitan,4553.0,533.0,865000.0,1622.889305816135
Collingwood,82 Sackville St,2,house,S,14/05/2016,1.6,3066.0,3.0,1.0,Yarra,-37.7985,144.9883,Northern Metropolitan,4553.0,282.0,1265000.0,4485.815602836879
Collingwood,18 Derby St,2,house,S,15/10/2016,1.6,3066.0,2.0,1.0,Yarra,-37.8067,144.984,Northern Metropolitan,4553.0,116.0,1260000.0,10862.068965517241
Collingwood,84 Budd St,3,house,S,16/04/2016,1.6,3066.0,3.0,1.0,Yarra,-37.7948,144.9875,Northern Metropolitan,4553.0,183.0,1075000.0,5874.31693989071
Collingwood,38/99 Oxford St,3,unit,S,16/04/2016,1.6,3066.0,3.0,2.0,Yarra,-37.8037,144.9846,Northern Metropolitan,4553.0,533.0,1470000.0,2757.97373358349
Collingwood,2/13 Alexander St,1,unit,S,16/07/2016,1.6,3066.0,1.0,1.0,Yarra,-37.796,144.9911,Northern Metropolitan,4553.0,533.0,366000.0,686.6791744840525
Collingwood,15/78 Oxford St,1,unit,SP,16/07/2016,1.6,3066.0,1.0,1.0,Yarra,-37.8035,144.985,Northern Metropolitan,4553.0,533.0,461000.0,864.9155722326454
Collingwood,6 Forest St,2,house,S,17/09/2016,1.6,3066.0,2.0,1.0,Yarra,-37.7964,144.9923,Northern Metropolitan,4553.0,188.0,981000.0,5218.085106382979
Collingwood,10/76 Oxford St,2,unit,S,17/09/2016,1.6,3066.0,2.0,1.0,Yarra,-37.8035,144.985,Northern Metropolitan,4553.0,533.0,683000.0,1281.4258911819888
Collingwood,98 Hotham St,3,house,S,18/03/2017,1.6,3066.0,3.0,2.0,Yarra,-37.7968,144.9924,Northern Metropolitan,4553.0,150.0,1470000.0,9800.0
Collingwood,182 Keele St,2,house,S,18/03/2017,1.6,3066.0,2.0,1.0,Yarra,-37.7976,144.993,Northern Metropolitan,4553.0,118.0,670000.0,5677.966101694915
Collingwood,107/10 Stanley St,1,unit,VB,18/03/2017,1.6,3066.0,1.0,1.0,Yarra,-37.8019,144.9845,Northern Metropolitan,4553.0,533.0,430000.0,806.7542213883677
Collingwood,5/22 Stanley St,2,unit,S,18/03/2017,1.6,3066.0,2.0,1.0,Yarra,-37.802,144.9848,Northern Metropolitan,4553.0,816.0,515000.0,631.1274509803922
Collingwood,5 Charlotte St,2,house,SP,19/11/2016,1.6,3066.0,2.0,1.0,Yarra,-37.7962,144.9887,Northern Metropolitan,4553.0,159.0,1000000.0,6289.308176100629
Collingwood,2/60 Budd St,3,townhouse,S,22/05/2016,1.6,3066.0,3.0,2.0,Yarra,-37.7961,144.9874,Northern Metropolitan,4553.0,81.0,887500.0,10956.79012345679
Collingwood,10/30 Mater St,2,unit,S,22/08/2016,1.6,3066.0,2.0,2.0,Yarra,-37.7954,144.9868,Northern Metropolitan,4553.0,1060.0,713500.0,673.1132075471698
Collingwood,8/79 Oxford St,3,unit,S,22/08/2016,1.6,3066.0,2.0,2.0,Yarra,-37.8042,144.9845,Northern Metropolitan,4553.0,533.0,1500000.0,2814.2589118198875
Collingwood,5/61 Little Oxford St,2,unit,S,24/09/2016,1.6,3066.0,2.0,1.0,Yarra,-37.8046,144.984,Northern Metropolitan,4553.0,533.0,672000.0,1260.7879924953095
Collingwood,31/78 Oxford St,2,unit,S,24/09/2016,1.6,3066.0,3.0,2.0,Yarra,-37.8035,144.985,Northern Metropolitan,4553.0,533.0,1215000.0,2279.5497185741087
Collingwood,8/115 Oxford St,2,unit,VB,25/02/2017,1.6,3066.0,2.0,1.0,Yarra,-37.8026,144.9848,Northern Metropolitan,4553.0,533.0,800000.0,1500.93808630394
Collingwood,12/120 Cambridge St,2,unit,S,28/05/2016,1.6,3066.0,4.0,1.0,Yarra,-37.8046,144.9858,Northern Metropolitan,4553.0,533.0,1645000.0,3086.3039399624768
Collingwood,8/122 Sackville St,2,unit,S,28/05/2016,1.6,3066.0,2.0,1.0,Yarra,-37.7988,144.9912,Northern Metropolitan,4553.0,533.0,450000.0,844.2776735459662
Collingwood,29/78 Oxford St,2,unit,PI,30/07/2016,1.6,3066.0,2.0,2.0,Yarra,-37.8035,144.985,Northern Metropolitan,4553.0,533.0,860000.0,1613.5084427767354
Doncaster,329 George St,4,house,S,3/09/2016,13.9,3108.0,4.0,4.0,Manningham,-37.7779,145.127,Eastern Metropolitan,9028.0,1157.0,1924500.0,1663.353500432152
Doncaster,2/20 Wetherby Rd,2,unit,S,3/09/2016,13.9,3108.0,2.0,1.0,Manningham,-37.7887,145.1438,Eastern Metropolitan,9028.0,77.0,492500.0,7576.923076923077
Doncaster,5 Boyd St,3,house,S,3/12/2016,13.9,3108.0,3.0,1.0,Manningham,-37.7942,145.1218,Eastern Metropolitan,9028.0,727.0,1403000.0,1929.8486932599724
Doncaster,20 Finlayson St,4,house,S,3/12/2016,13.9,3108.0,4.0,2.0,Manningham,-37.7891,145.1073,Eastern Metropolitan,9028.0,725.0,1408000.0,1942.0689655172414
Doncaster,39 Frederick St,4,townhouse,S,3/12/2016,13.9,3108.0,4.0,2.0,Manningham,-37.7915,145.1258,Eastern Metropolitan,9028.0,242.0,855000.0,3533.0578512396696
Doncaster,19 Hanke Rd,3,house,PI,3/12/2016,13.9,3108.0,3.0,1.0,Manningham,-37.7912,145.1248,Eastern Metropolitan,9028.0,638.0,1450000.0,2272.7272727272725
Doncaster,47 Roseland Gr,5,house,SP,3/12/2016,13.9,3108.0,5.0,2.0,Manningham,-37.7791,145.1328,Eastern Metropolitan,9028.0,660.0,1461800.0,2214.848484848485
Doncaster,33 Thiele St,4,house,S,3/12/2016,13.9,3108.0,4.0,1.0,Manningham,-37.7827,145.1358,Eastern Metropolitan,9028.0,658.0,1396000.0,2121.580547112462
Doncaster,12 Murillo Ct,5,house,PI,4/03/2017,13.9,3108.0,5.0,3.0,Manningham,-37.7722,145.1309,Eastern Metropolitan,9028.0,681.0,1535000.0,2254.0381791483114
Doncaster,2 Nola St,3,house,VB,4/03/2017,13.9,3108.0,3.0,2.0,Manningham,-37.781,145.1036,Eastern Metropolitan,9028.0,819.0,1125000.0,1373.6263736263736
Doncaster,8/3 Carnarvon St,3,unit,PI,4/06/2016,13.9,3108.0,3.0,2.0,Manningham,-37.7862,145.1235,Eastern Metropolitan,9028.0,533.0,700000.0,1313.3208255159475
Doncaster,1a Morris St,4,house,S,6/08/2016,13.9,3108.0,4.0,2.0,Manningham,-37.794,145.1178,Eastern Metropolitan,9028.0,336.0,1152000.0,3428.5714285714284
Doncaster,5 Arnold Gr,4,house,S,7/05/2016,13.9,3108.0,3.0,2.0,Manningham,-37.7869,145.1183,Eastern Metropolitan,9028.0,925.0,1868000.0,2019.4594594594594
Doncaster,72 Board St,3,house,PI,7/05/2016,13.9,3108.0,4.0,3.0,Manningham,-37.7798,145.1319,Eastern Metropolitan,9028.0,655.0,920000.0,1404.5801526717557
Doncaster,22 Saxon St,4,house,PI,7/05/2016,13.9,3108.0,4.0,2.0,Manningham,-37.7815,145.1279,Eastern Metropolitan,9028.0,317.0,1050000.0,3312.302839116719
Doncaster,3/37 Highview Dr,3,unit,S,7/11/2016,13.9,3108.0,3.0,2.0,Manningham,-37.7929,145.1338,Eastern Metropolitan,9028.0,299.0,910000.0,3043.478260869565
Doncaster,3 Maralee Pl,3,house,S,7/11/2016,13.9,3108.0,3.0,1.0,Manningham,-37.7772,145.1157,Eastern Metropolitan,9028.0,1073.0,1850000.0,1724.1379310344828
Doncaster,41 Pettys La,4,house,S,7/11/2016,13.9,3108.0,4.0,3.0,Manningham,-37.7912,145.1127,Eastern Metropolitan,9028.0,740.0,1225000.0,1655.4054054054054
Doncaster,33 Somerville St,4,house,S,7/11/2016,13.9,3108.0,4.0,2.0,Manningham,-37.778,145.1173,Eastern Metropolitan,9028.0,716.0,1316000.0,1837.9888268156424
Doncaster,6/14 Firth St,2,unit,VB,8/10/2016,13.9,3108.0,2.0,1.0,Manningham,-37.7868,145.1223,Eastern Metropolitan,9028.0,533.0,400000.0,750.46904315197
Doncaster,36 Henry St,5,house,S,8/10/2016,13.9,3108.0,5.0,3.0,Manningham,-37.7752,145.1317,Eastern Metropolitan,9028.0,656.0,1400000.0,2134.1463414634145
Doncaster,49 Burgundy Dr,5,house,S,10/09/2016,13.9,3108.0,5.0,5.0,Manningham,-37.7808,145.1185,Eastern Metropolitan,9028.0,669.0,2168000.0,3240.657698056801
Doncaster,35 Bordeaux St,4,house,S,10/12/2016,13.9,3108.0,4.0,2.0,Manningham,-37.782,145.1194,Eastern Metropolitan,9028.0,655.0,1430000.0,2183.206106870229
Doncaster,4 Colston Cl,4,house,PI,10/12/2016,13.9,3108.0,4.0,2.0,Manningham,-37.7955,145.139,Eastern Metropolitan,9028.0,780.0,1250000.0,1602.5641025641025
Doncaster,5/333 George St,3,unit,S,10/12/2016,13.9,3108.0,3.0,2.0,Manningham,-37.7776,145.1267,Eastern Metropolitan,9028.0,203.0,772000.0,3802.9556650246304
Doncaster,1 Graeme Cl,4,house,S,10/12/2016,13.9,3108.0,4.0,3.0,Manningham,-37.7738,145.1308,Eastern Metropolitan,9028.0,507.0,2000000.0,3944.7731755424065
Doncaster,10 Hampshire Rd,3,house,S,11/03/2017,13.9,3108.0,3.0,1.0,Manningham,-37.7946,145.1375,Eastern Metropolitan,9028.0,657.0,1300000.0,1978.6910197869101
Doncaster,28 Dunoon St,4,house,S,12/11/2016,13.9,3108.0,4.0,2.0,Manningham,-37.7939,145.1392,Eastern Metropolitan,9028.0,806.0,1468000.0,1821.3399503722085
Doncaster,9 Gilmore Rd,3,house,PI,12/11/2016,13.9,3108.0,3.0,1.0,Manningham,-37.79,145.1309,Eastern Metropolitan,9028.0,720.0,1275000.0,1770.8333333333333
Doncaster,2 Ibis St,4,house,S,12/11/2016,13.9,3108.0,4.0,1.0,Manningham,-37.7856,145.1374,Eastern Metropolitan,9028.0,657.0,1200000.0,1826.4840182648402
Doncaster,3/36 Westfield Dr,3,unit,SP,12/11/2016,13.9,3108.0,3.0,2.0,Manningham,-37.7826,145.1274,Eastern Metropolitan,9028.0,533.0,655000.0,1228.8930581613508
Doncaster,41 Highview Dr,3,house,S,13/08/2016,13.9,3108.0,3.0,1.0,Manningham,-37.7934,145.1336,Eastern Metropolitan,9028.0,1157.0,1310000.0,1132.238547968885
Doncaster,1/10 Madeleine St,4,unit,S,13/08/2016,13.9,3108.0,3.0,1.0,Manningham,-37.7743,145.1093,Eastern Metropolitan,9028.0,241.0,753000.0,3124.48132780083
Doncaster,170 Ayr St,4,house,SP,14/05/2016,13.9,3108.0,4.0,2.0,Manningham,-37.7735,145.1044,Eastern Metropolitan,9028.0,767.0,1250000.0,1629.7262059973925
Doncaster,768 Elgar Rd,2,house,S,14/05/2016,13.9,3108.0,3.0,1.0,Manningham,-37.7915,145.1224,Eastern Metropolitan,9028.0,679.0,1140000.0,1678.939617083947
Doncaster,41 Burgundy Dr,3,house,S,15/10/2016,13.9,3108.0,3.0,1.0,Manningham,-37.7807,145.1193,Eastern Metropolitan,9028.0,657.0,1180000.0,1796.0426179604262
Doncaster,18c High St,3,townhouse,S,15/10/2016,13.9,3108.0,3.0,2.0,Manningham,-37.7863,145.106,Eastern Metropolitan,9028.0,118.0,746000.0,6322.033898305085
Doncaster,19 Gilmore Rd,3,house,S,16/04/2016,13.9,3108.0,3.0,2.0,Manningham,-37.7892,145.131,Eastern Metropolitan,9028.0,731.0,1485000.0,2031.4637482900137
Doncaster,22 Menarra St,3,house,S,16/04/2016,13.9,3108.0,3.0,1.0,Manningham,-37.7816,145.1066,Eastern Metropolitan,9028.0,658.0,1190000.0,1808.5106382978724
Doncaster,31 Massey St,3,house,PI,16/07/2016,13.9,3108.0,2.0,2.0,Manningham,-37.792,145.1077,Eastern Metropolitan,9028.0,366.0,900000.0,2459.0163934426228
Doncaster,4 Benton Ct,3,house,PI,17/09/2016,13.9,3108.0,3.0,2.0,Manningham,-37.7813,145.1318,Eastern Metropolitan,9028.0,728.0,1250000.0,1717.032967032967
Doncaster,2 Louise Ct,3,house,S,17/09/2016,13.9,3108.0,3.0,1.0,Manningham,-37.7848,145.1029,Eastern Metropolitan,9028.0,827.0,1030000.0,1245.46553808948
Doncaster,4/98 Church Rd,4,townhouse,S,18/03/2017,13.9,3108.0,4.0,2.0,Manningham,-37.7888,145.138,Eastern Metropolitan,9028.0,182.0,985000.0,5412.087912087912
Doncaster,15 Glenda St,3,house,S,18/03/2017,13.9,3108.0,3.0,1.0,Manningham,-37.7827,145.1051,Eastern Metropolitan,9028.0,651.0,1300000.0,1996.9278033794162
Doncaster,1/1 Paul St,2,unit,S,18/06/2016,13.9,3108.0,2.0,1.0,Manningham,-37.7874,145.1043,Eastern Metropolitan,9028.0,145.0,522500.0,3603.448275862069
Doncaster,6 Santiago St,5,house,PI,18/06/2016,13.9,3108.0,4.0,2.0,Manningham,-37.7903,145.1107,Eastern Metropolitan,9028.0,659.0,1510000.0,2291.350531107739
Doncaster,42 Studley Ct,4,house,SP,18/06/2016,13.9,3108.0,4.0,2.0,Manningham,-37.78,145.1145,Eastern Metropolitan,9028.0,840.0,1460000.0,1738.095238095238
Doncaster,30 Winbrook Ct,3,house,S,18/06/2016,13.9,3108.0,3.0,2.0,Manningham,-37.7814,145.1273,Eastern Metropolitan,9028.0,533.0,958000.0,1797.3733583489682
Doncaster,46 Winston Dr,4,house,S,18/06/2016,13.9,3108.0,4.0,3.0,Manningham,-37.7795,145.1294,Eastern Metropolitan,9028.0,654.0,1462500.0,2236.238532110092
Doncaster,35 Bellara St,3,house,S,19/11/2016,13.9,3108.0,3.0,1.0,Manningham,-37.7927,145.1386,Eastern Metropolitan,9028.0,811.0,1430000.0,1763.2552404438964
Doncaster,33 Finlayson St,4,townhouse,PI,19/11/2016,13.9,3108.0,4.0,3.0,Manningham,-37.7887,145.1086,Eastern Metropolitan,9028.0,711.0,1350000.0,1898.73417721519
Doncaster,24 Outlook Dr,3,house,PI,19/11/2016,13.9,3108.0,3.0,2.0,Manningham,-37.7902,145.1344,Eastern Metropolitan,9028.0,900.0,1250000.0,1388.888888888889
Doncaster,7 Reddan Ct,4,house,SP,19/11/2016,13.9,3108.0,4.0,3.0,Manningham,-37.7856,145.1088,Eastern Metropolitan,9028.0,654.0,1460800.0,2233.6391437308866
Doncaster,18 Roseland Gr,3,house,S,19/11/2016,13.9,3108.0,3.0,2.0,Manningham,-37.7798,145.1368,Eastern Metropolitan,9028.0,648.0,1152500.0,1778.5493827160494
Doncaster,5 Iskandar Pl,5,house,VB,22/05/2016,13.9,3108.0,5.0,4.0,Manningham,-37.7863,145.1105,Eastern Metropolitan,9028.0,500.0,1650000.0,3300.0
Doncaster,9 Ernst St,3,house,S,22/08/2016,13.9,3108.0,4.0,2.0,Manningham,-37.7753,145.1114,Eastern Metropolitan,9028.0,753.0,1474000.0,1957.503320053121
Doncaster,3/6 Hepburn Rd,3,unit,PI,22/08/2016,13.9,3108.0,3.0,2.0,Manningham,-37.7882,145.1315,Eastern Metropolitan,9028.0,267.0,800000.0,2996.2546816479403
Doncaster,741 Elgar Rd,3,house,S,23/04/2016,13.9,3108.0,3.0,1.0,Manningham,-37.7934,145.1207,Eastern Metropolitan,9028.0,764.0,1391000.0,1820.6806282722514
Doncaster,4/20 Wetherby Rd,2,unit,S,23/04/2016,13.9,3108.0,2.0,1.0,Manningham,-37.7887,145.1436,Eastern Metropolitan,9028.0,77.0,452000.0,6746.268656716418
Doncaster,5 Warren St,5,house,S,24/09/2016,13.9,3108.0,5.0,1.0,Manningham,-37.7932,145.1123,Eastern Metropolitan,9028.0,729.0,1322000.0,1813.443072702332
Doncaster,3/103 Church Rd,3,townhouse,SP,25/02/2017,13.9,3108.0,3.0,2.0,Manningham,-37.7881,145.1371,Eastern Metropolitan,9028.0,233.0,1102200.0,4730.472103004292
Doncaster,378 Manningham Rd,4,house,S,25/02/2017,13.9,3108.0,4.0,3.0,Manningham,-37.7785,145.1212,Eastern Metropolitan,9028.0,650.0,1401000.0,2155.3846153846152
Doncaster,5 Robin Ct,4,house,S,25/02/2017,13.9,3108.0,4.0,3.0,Manningham,-37.7739,145.1287,Eastern Metropolitan,9028.0,586.0,1782000.0,3040.9556313993176
Doncaster,1/21 Nola St,3,unit,S,26/07/2016,13.9,3108.0,3.0,1.0,Manningham,-37.7809,145.1061,Eastern Metropolitan,9028.0,302.0,735000.0,2433.774834437086
Doncaster,12 Norfolk Cct,4,house,S,26/07/2016,13.9,3108.0,4.0,3.0,Manningham,-37.7954,145.1379,Eastern Metropolitan,9028.0,657.0,1520000.0,2313.546423135464
Doncaster,4 Bellara St,3,house,S,27/06/2016,13.9,3108.0,2.0,1.0,Manningham,-37.7933,145.1417,Eastern Metropolitan,9028.0,746.0,990000.0,1327.077747989276
Doncaster,16 Katrina St,3,house,PI,27/06/2016,13.9,3108.0,3.0,1.0,Manningham,-37.7945,145.1172,Eastern Metropolitan,9028.0,725.0,1020000.0,1406.896551724138
